idHabitacion,timestamp,status
1,6/30/2021 2:20:54 p. m.,Inicia limpieza.
9,6/30/2021 2:21:14 p. m.,Inicia limpieza.
13,6/30/2021 2:21:37 p. m.,Sala disponible.
2,6/30/2021 2:22:22 p. m.,Sala no disponible.
2,6/30/2021 2:22:56 p. m.,Inicia limpieza.
1,6/30/2021 2:23:05 p. m.,Sala disponible.
12,6/30/2021 2:23:42 p. m.,Inicia limpieza.
12,6/30/2021 2:24:12 p. m.,Sala disponible.
9,6/30/2021 2:24:13 p. m.,Sala disponible.
3,6/30/2021 2:24:22 p. m.,Sala no disponible.
15,6/30/2021 2:24:40 p. m.,Sala no disponible.
3,6/30/2021 2:24:42 p. m.,Inicia limpieza.
5,6/30/2021 2:25:21 p. m.,Inicia limpieza.
2,6/30/2021 2:25:36 p. m.,Sala disponible.
6,6/30/2021 2:25:44 p. m.,Sala disponible.
15,6/30/2021 2:26:11 p. m.,Inicia limpieza.
5,6/30/2021 2:26:43 p. m.,Sala disponible.
3,6/30/2021 2:26:53 p. m.,Sala disponible.
14,6/30/2021 2:27:25 p. m.,Inicia limpieza.
14,6/30/2021 2:27:56 p. m.,Sala disponible.
15,6/30/2021 2:28:08 p. m.,Sala disponible.
4,6/30/2021 2:28:10 p. m.,Sala no disponible.
4,6/30/2021 2:28:45 p. m.,Inicia limpieza.
2,6/30/2021 2:29:02 p. m.,Sala no disponible.
2,6/30/2021 2:29:35 p. m.,Inicia limpieza.
4,6/30/2021 2:30:25 p. m.,Sala disponible.
2,6/30/2021 2:32:18 p. m.,Sala disponible.
5,6/30/2021 2:38:24 p. m.,Sala no disponible.
12,6/30/2021 2:39:17 p. m.,Sala no disponible.
12,6/30/2021 2:39:43 p. m.,Inicia limpieza.
12,6/30/2021 2:40:12 p. m.,Sala disponible.
8,6/30/2021 2:44:16 p. m.,Sala no disponible.
8,6/30/2021 2:45:01 p. m.,Inicia limpieza.
6,6/30/2021 2:46:23 p. m.,Sala no disponible.
6,6/30/2021 2:46:59 p. m.,Inicia limpieza.
1,6/30/2021 2:47:36 p. m.,Sala no disponible.
1,6/30/2021 2:48:16 p. m.,Inicia limpieza.
7,6/30/2021 2:48:58 p. m.,Sala no disponible.
1,6/30/2021 2:49:56 p. m.,Sala disponible.
7,6/30/2021 2:50:00 p. m.,Inicia limpieza.
8,6/30/2021 2:50:55 p. m.,Sala disponible.
5,6/30/2021 2:52:03 p. m.,Inicia limpieza.
6,6/30/2021 2:52:52 p. m.,Sala disponible.
5,6/30/2021 2:53:23 p. m.,Sala disponible.
7,6/30/2021 2:54:20 p. m.,Sala disponible.
2,6/30/2021 3:04:05 p. m.,Sala no disponible.
2,6/30/2021 3:04:38 p. m.,Inicia limpieza.
2,6/30/2021 3:07:21 p. m.,Sala disponible.
12,6/30/2021 3:10:07 p. m.,Sala no disponible.
12,6/30/2021 3:10:33 p. m.,Inicia limpieza.
9,6/30/2021 3:10:36 p. m.,Sala no disponible.
9,6/30/2021 3:11:37 p. m.,Inicia limpieza.
12,6/30/2021 3:12:54 p. m.,Sala disponible.
8,6/30/2021 3:14:37 p. m.,Sala no disponible.
8,6/30/2021 3:15:22 p. m.,Inicia limpieza.
9,6/30/2021 3:16:17 p. m.,Sala disponible.
12,6/30/2021 3:16:35 p. m.,Sala no disponible.
12,6/30/2021 3:17:02 p. m.,Inicia limpieza.
8,6/30/2021 3:17:13 p. m.,Sala disponible.
12,6/30/2021 3:17:42 p. m.,Sala disponible.
1,6/30/2021 3:21:26 p. m.,Sala no disponible.
1,6/30/2021 3:22:06 p. m.,Inicia limpieza.
1,6/30/2021 3:24:52 p. m.,Sala disponible.
12,6/30/2021 3:26:50 p. m.,Sala no disponible.
12,6/30/2021 3:27:16 p. m.,Inicia limpieza.
12,6/30/2021 3:28:11 p. m.,Sala disponible.
2,6/30/2021 3:32:34 p. m.,Sala no disponible.
2,6/30/2021 3:33:08 p. m.,Inicia limpieza.
12,6/30/2021 3:35:17 p. m.,Sala no disponible.
2,6/30/2021 3:35:30 p. m.,Sala disponible.
12,6/30/2021 3:35:43 p. m.,Inicia limpieza.
6,6/30/2021 3:35:45 p. m.,Sala no disponible.
13,6/30/2021 3:36:10 p. m.,Sala no disponible.
6,6/30/2021 3:36:22 p. m.,Inicia limpieza.
13,6/30/2021 3:36:36 p. m.,Inicia limpieza.
12,6/30/2021 3:36:58 p. m.,Sala disponible.
13,6/30/2021 3:37:21 p. m.,Sala disponible.
6,6/30/2021 3:42:19 p. m.,Sala disponible.
13,6/30/2021 3:43:30 p. m.,Sala no disponible.
13,6/30/2021 3:43:57 p. m.,Inicia limpieza.
12,6/30/2021 3:44:30 p. m.,Sala no disponible.
13,6/30/2021 3:44:42 p. m.,Sala disponible.
12,6/30/2021 3:44:56 p. m.,Inicia limpieza.
12,6/30/2021 3:45:31 p. m.,Sala disponible.
3,6/30/2021 3:47:54 p. m.,Sala no disponible.
3,6/30/2021 3:48:13 p. m.,Inicia limpieza.
12,6/30/2021 3:48:30 p. m.,Sala no disponible.
1,6/30/2021 3:50:39 p. m.,Sala no disponible.
1,6/30/2021 3:51:18 p. m.,Inicia limpieza.
3,6/30/2021 3:52:50 p. m.,Sala disponible.
12,6/30/2021 3:53:30 p. m.,Inicia limpieza.
12,6/30/2021 3:54:05 p. m.,Sala disponible.
1,6/30/2021 3:54:15 p. m.,Sala disponible.
14,6/30/2021 3:57:06 p. m.,Sala no disponible.
13,6/30/2021 3:58:18 p. m.,Sala no disponible.
2,6/30/2021 3:58:21 p. m.,Sala no disponible.
13,6/30/2021 3:58:45 p. m.,Inicia limpieza.
2,6/30/2021 3:58:55 p. m.,Inicia limpieza.
13,6/30/2021 4:01:18 p. m.,Sala disponible.
12,6/30/2021 4:01:35 p. m.,Sala no disponible.
2,6/30/2021 4:01:49 p. m.,Sala disponible.
12,6/30/2021 4:02:01 p. m.,Inicia limpieza.
12,6/30/2021 4:03:58 p. m.,Sala disponible.
4,6/30/2021 4:04:03 p. m.,Sala no disponible.
4,6/30/2021 4:04:37 p. m.,Inicia limpieza.
13,6/30/2021 4:05:57 p. m.,Sala no disponible.
4,6/30/2021 4:06:16 p. m.,Sala disponible.
15,6/30/2021 4:06:39 p. m.,Sala no disponible.
15,6/30/2021 4:07:03 p. m.,Inicia limpieza.
15,6/30/2021 4:07:38 p. m.,Sala disponible.
5,6/30/2021 4:13:19 p. m.,Sala no disponible.
3,6/30/2021 4:13:57 p. m.,Sala no disponible.
3,6/30/2021 4:14:17 p. m.,Inicia limpieza.
5,6/30/2021 4:14:27 p. m.,Inicia limpieza.
5,6/30/2021 4:15:43 p. m.,Sala disponible.
3,6/30/2021 4:16:17 p. m.,Sala disponible.
14,6/30/2021 4:16:46 p. m.,Inicia limpieza.
14,6/30/2021 4:17:42 p. m.,Sala disponible.
7,6/30/2021 4:22:44 p. m.,Sala no disponible.
7,6/30/2021 4:23:45 p. m.,Inicia limpieza.
8,6/30/2021 4:28:01 p. m.,Sala no disponible.
8,6/30/2021 4:28:57 p. m.,Inicia limpieza.
2,6/30/2021 4:29:13 p. m.,Sala no disponible.
7,6/30/2021 4:29:42 p. m.,Sala disponible.
5,6/30/2021 4:30:15 p. m.,Sala no disponible.
1,6/30/2021 4:31:14 p. m.,Sala no disponible.
5,6/30/2021 4:31:23 p. m.,Inicia limpieza.
5,6/30/2021 4:33:07 p. m.,Sala disponible.
2,6/30/2021 4:33:12 p. m.,Inicia limpieza.
8,6/30/2021 4:33:56 p. m.,Sala disponible.
1,6/30/2021 4:34:29 p. m.,Inicia limpieza.
2,6/30/2021 4:34:58 p. m.,Sala disponible.
13,6/30/2021 4:35:46 p. m.,Inicia limpieza.
1,6/30/2021 4:36:33 p. m.,Sala disponible.
13,6/30/2021 4:36:42 p. m.,Sala disponible.
12,6/30/2021 4:41:58 p. m.,Sala no disponible.
12,6/30/2021 4:42:24 p. m.,Inicia limpieza.
12,6/30/2021 4:43:47 p. m.,Sala disponible.
9,6/30/2021 4:47:17 p. m.,Sala no disponible.
9,6/30/2021 4:48:17 p. m.,Inicia limpieza.
5,6/30/2021 4:48:52 p. m.,Sala no disponible.
5,6/30/2021 4:50:00 p. m.,Inicia limpieza.
12,6/30/2021 4:50:50 p. m.,Sala no disponible.
9,6/30/2021 4:51:36 p. m.,Sala disponible.
5,6/30/2021 4:51:40 p. m.,Sala disponible.
12,6/30/2021 4:52:32 p. m.,Inicia limpieza.
12,6/30/2021 4:53:24 p. m.,Sala disponible.
1,6/30/2021 4:59:28 p. m.,Sala no disponible.
1,6/30/2021 5:00:08 p. m.,Inicia limpieza.
1,6/30/2021 5:03:48 p. m.,Sala disponible.
12,6/30/2021 5:03:52 p. m.,Sala no disponible.
12,6/30/2021 5:04:18 p. m.,Inicia limpieza.
12,6/30/2021 5:04:48 p. m.,Sala disponible.
5,6/30/2021 5:07:03 p. m.,Sala no disponible.
5,6/30/2021 5:08:11 p. m.,Inicia limpieza.
13,6/30/2021 5:08:16 p. m.,Sala no disponible.
13,6/30/2021 5:08:43 p. m.,Inicia limpieza.
5,6/30/2021 5:09:26 p. m.,Sala disponible.
12,6/30/2021 5:09:32 p. m.,Sala no disponible.
7,6/30/2021 5:09:52 p. m.,Sala no disponible.
12,6/30/2021 5:09:58 p. m.,Inicia limpieza.
13,6/30/2021 5:10:04 p. m.,Sala disponible.
7,6/30/2021 5:11:15 p. m.,Inicia limpieza.
12,6/30/2021 5:11:16 p. m.,Sala disponible.
6,6/30/2021 5:13:32 p. m.,Sala no disponible.
7,6/30/2021 5:14:01 p. m.,Sala disponible.
6,6/30/2021 5:18:12 p. m.,Inicia limpieza.
6,6/30/2021 5:19:36 p. m.,Sala disponible.
2,6/30/2021 5:23:55 p. m.,Sala no disponible.
3,6/30/2021 5:24:05 p. m.,Sala no disponible.
3,6/30/2021 5:24:25 p. m.,Inicia limpieza.
2,6/30/2021 5:24:28 p. m.,Inicia limpieza.
1,6/30/2021 5:25:32 p. m.,Sala no disponible.
8,6/30/2021 5:25:58 p. m.,Sala no disponible.
3,6/30/2021 5:27:44 p. m.,Sala disponible.
2,6/30/2021 5:27:58 p. m.,Sala disponible.
1,6/30/2021 5:28:04 p. m.,Inicia limpieza.
8,6/30/2021 5:28:48 p. m.,Inicia limpieza.
1,6/30/2021 5:30:13 p. m.,Sala disponible.
8,6/30/2021 5:31:51 p. m.,Sala disponible.
12,6/30/2021 5:32:11 p. m.,Sala no disponible.
12,6/30/2021 5:32:37 p. m.,Inicia limpieza.
12,6/30/2021 5:33:09 p. m.,Sala disponible.
9,6/30/2021 5:47:08 p. m.,Sala no disponible.
9,6/30/2021 5:48:08 p. m.,Inicia limpieza.
9,6/30/2021 5:51:32 p. m.,Sala disponible.
13,6/30/2021 5:52:22 p. m.,Sala no disponible.
12,6/30/2021 5:52:29 p. m.,Sala no disponible.
1,6/30/2021 5:52:43 p. m.,Sala no disponible.
13,6/30/2021 5:52:48 p. m.,Inicia limpieza.
12,6/30/2021 5:52:55 p. m.,Inicia limpieza.
13,6/30/2021 5:53:23 p. m.,Sala disponible.
1,6/30/2021 5:54:24 p. m.,Inicia limpieza.
12,6/30/2021 5:55:11 p. m.,Sala disponible.
1,6/30/2021 5:57:01 p. m.,Sala disponible.
14,6/30/2021 5:57:02 p. m.,Sala no disponible.
14,6/30/2021 5:57:29 p. m.,Inicia limpieza.
14,6/30/2021 5:58:21 p. m.,Sala disponible.
13,6/30/2021 6:01:07 p. m.,Sala no disponible.
13,6/30/2021 6:01:33 p. m.,Inicia limpieza.
13,6/30/2021 6:03:38 p. m.,Sala disponible.
5,6/30/2021 6:07:27 p. m.,Sala no disponible.
5,6/30/2021 6:08:35 p. m.,Inicia limpieza.
5,6/30/2021 6:09:52 p. m.,Sala disponible.
1,6/30/2021 6:13:34 p. m.,Sala no disponible.
1,6/30/2021 6:14:14 p. m.,Inicia limpieza.
6,6/30/2021 6:15:39 p. m.,Sala no disponible.
1,6/30/2021 6:15:53 p. m.,Sala disponible.
6,6/30/2021 6:16:31 p. m.,Inicia limpieza.
6,6/30/2021 6:22:15 p. m.,Sala disponible.
12,6/30/2021 6:23:02 p. m.,Sala no disponible.
12,6/30/2021 6:23:29 p. m.,Inicia limpieza.
12,6/30/2021 6:24:17 p. m.,Sala disponible.
7,6/30/2021 6:24:23 p. m.,Sala no disponible.
7,6/30/2021 6:25:25 p. m.,Inicia limpieza.
8,6/30/2021 6:28:00 p. m.,Sala no disponible.
8,6/30/2021 6:28:46 p. m.,Inicia limpieza.
12,6/30/2021 6:30:03 p. m.,Sala no disponible.
8,6/30/2021 6:30:12 p. m.,Sala disponible.
12,6/30/2021 6:30:29 p. m.,Inicia limpieza.
7,6/30/2021 6:30:57 p. m.,Sala disponible.
12,6/30/2021 6:30:59 p. m.,Sala disponible.
2,6/30/2021 6:44:14 p. m.,Sala no disponible.
2,6/30/2021 6:44:48 p. m.,Inicia limpieza.
1,6/30/2021 6:46:35 p. m.,Sala no disponible.
2,6/30/2021 6:47:10 p. m.,Sala disponible.
1,6/30/2021 6:47:15 p. m.,Inicia limpieza.
1,6/30/2021 6:49:53 p. m.,Sala disponible.
12,6/30/2021 6:51:38 p. m.,Sala no disponible.
12,6/30/2021 6:52:04 p. m.,Inicia limpieza.
13,6/30/2021 6:53:30 p. m.,Sala no disponible.
12,6/30/2021 6:53:33 p. m.,Sala disponible.
13,6/30/2021 6:53:56 p. m.,Inicia limpieza.
13,6/30/2021 6:54:52 p. m.,Sala disponible.
13,6/30/2021 6:59:26 p. m.,Sala no disponible.
13,6/30/2021 6:59:53 p. m.,Inicia limpieza.
12,6/30/2021 7:00:00 p. m.,Sala no disponible.
12,6/30/2021 7:00:26 p. m.,Inicia limpieza.
13,6/30/2021 7:00:38 p. m.,Sala disponible.
12,6/30/2021 7:00:55 p. m.,Sala disponible.
12,6/30/2021 7:05:30 p. m.,Sala no disponible.
1,6/30/2021 7:06:26 p. m.,Sala no disponible.
5,6/30/2021 7:06:52 p. m.,Sala no disponible.
1,6/30/2021 7:07:06 p. m.,Inicia limpieza.
5,6/30/2021 7:07:59 p. m.,Inicia limpieza.
5,6/30/2021 7:09:10 p. m.,Sala disponible.
12,6/30/2021 7:10:02 p. m.,Inicia limpieza.
1,6/30/2021 7:10:09 p. m.,Sala disponible.
12,6/30/2021 7:10:55 p. m.,Sala disponible.
12,6/30/2021 7:16:15 p. m.,Sala no disponible.
12,6/30/2021 7:16:41 p. m.,Inicia limpieza.
12,6/30/2021 7:17:26 p. m.,Sala disponible.
5,6/30/2021 7:21:54 p. m.,Sala no disponible.
5,6/30/2021 7:23:02 p. m.,Inicia limpieza.
12,6/30/2021 7:23:58 p. m.,Sala no disponible.
2,6/30/2021 7:24:10 p. m.,Sala no disponible.
5,6/30/2021 7:24:35 p. m.,Sala disponible.
7,6/30/2021 7:25:03 p. m.,Sala no disponible.
7,6/30/2021 7:26:04 p. m.,Inicia limpieza.
7,6/30/2021 7:28:10 p. m.,Sala disponible.
12,6/30/2021 7:30:20 p. m.,Inicia limpieza.
12,6/30/2021 7:31:01 p. m.,Sala disponible.
2,6/30/2021 7:31:27 p. m.,Inicia limpieza.
2,6/30/2021 7:33:43 p. m.,Sala disponible.
13,6/30/2021 7:34:24 p. m.,Sala no disponible.
13,6/30/2021 7:34:50 p. m.,Inicia limpieza.
13,6/30/2021 7:35:19 p. m.,Sala disponible.
1,6/30/2021 7:35:26 p. m.,Sala no disponible.
1,6/30/2021 7:36:06 p. m.,Inicia limpieza.
1,6/30/2021 7:37:48 p. m.,Sala disponible.
12,6/30/2021 7:41:47 p. m.,Sala no disponible.
13,6/30/2021 7:46:00 p. m.,Sala no disponible.
3,6/30/2021 7:47:44 p. m.,Sala no disponible.
12,6/30/2021 7:54:16 p. m.,Inicia limpieza.
12,6/30/2021 7:55:00 p. m.,Sala disponible.
13,6/30/2021 7:55:16 p. m.,Inicia limpieza.
2,6/30/2021 7:55:46 p. m.,Sala no disponible.
13,6/30/2021 7:57:32 p. m.,Sala disponible.
3,6/30/2021 7:57:58 p. m.,Inicia limpieza.
8,6/30/2021 7:59:35 p. m.,Sala no disponible.
8,6/30/2021 8:00:21 p. m.,Inicia limpieza.
3,6/30/2021 8:00:41 p. m.,Sala disponible.
2,6/30/2021 8:00:59 p. m.,Inicia limpieza.
2,6/30/2021 8:03:09 p. m.,Sala disponible.
8,6/30/2021 8:04:52 p. m.,Sala disponible.
1,6/30/2021 8:06:17 p. m.,Sala no disponible.
1,6/30/2021 8:06:56 p. m.,Inicia limpieza.
7,6/30/2021 8:07:41 p. m.,Sala no disponible.
7,6/30/2021 8:08:43 p. m.,Inicia limpieza.
1,6/30/2021 8:09:42 p. m.,Sala disponible.
6,6/30/2021 8:11:54 p. m.,Sala no disponible.
6,6/30/2021 8:12:30 p. m.,Inicia limpieza.
7,6/30/2021 8:14:15 p. m.,Sala disponible.
6,6/30/2021 8:14:52 p. m.,Sala disponible.
12,6/30/2021 8:27:48 p. m.,Sala no disponible.
12,6/30/2021 8:28:14 p. m.,Inicia limpieza.
12,6/30/2021 8:30:06 p. m.,Sala disponible.
12,6/30/2021 8:46:55 p. m.,Sala no disponible.
12,6/30/2021 8:47:22 p. m.,Inicia limpieza.
12,6/30/2021 8:48:02 p. m.,Sala disponible.
6,6/30/2021 8:56:45 p. m.,Sala no disponible.
6,6/30/2021 8:57:22 p. m.,Inicia limpieza.
6,6/30/2021 9:03:04 p. m.,Sala disponible.
12,6/30/2021 9:06:08 p. m.,Sala no disponible.
12,6/30/2021 9:06:34 p. m.,Inicia limpieza.
12,6/30/2021 9:07:21 p. m.,Sala disponible.
5,6/30/2021 9:17:42 p. m.,Sala no disponible.
5,6/30/2021 9:18:50 p. m.,Inicia limpieza.
5,6/30/2021 9:19:59 p. m.,Sala disponible.
6,6/30/2021 9:32:30 p. m.,Sala no disponible.
6,6/30/2021 9:33:06 p. m.,Inicia limpieza.
6,6/30/2021 9:34:50 p. m.,Sala disponible.
12,7/1/2021 7:28:28 a. m.,Sala no disponible.
12,7/1/2021 7:28:54 a. m.,Inicia limpieza.
12,7/1/2021 7:29:38 a. m.,Sala disponible.
13,7/1/2021 7:32:20 a. m.,Sala no disponible.
13,7/1/2021 7:32:46 a. m.,Inicia limpieza.
13,7/1/2021 7:33:16 a. m.,Sala disponible.
12,7/1/2021 7:38:18 a. m.,Sala no disponible.
12,7/1/2021 7:38:44 a. m.,Inicia limpieza.
12,7/1/2021 7:39:26 a. m.,Sala disponible.
5,7/1/2021 7:43:20 a. m.,Sala no disponible.
5,7/1/2021 7:44:27 a. m.,Inicia limpieza.
5,7/1/2021 7:46:15 a. m.,Sala disponible.
1,7/1/2021 7:55:13 a. m.,Sala no disponible.
1,7/1/2021 7:55:52 a. m.,Inicia limpieza.
12,7/1/2021 7:57:30 a. m.,Sala no disponible.
12,7/1/2021 7:57:56 a. m.,Inicia limpieza.
12,7/1/2021 7:58:46 a. m.,Sala disponible.
1,7/1/2021 7:58:50 a. m.,Sala disponible.
6,7/1/2021 8:00:44 a. m.,Sala no disponible.
6,7/1/2021 8:01:20 a. m.,Inicia limpieza.
6,7/1/2021 8:03:45 a. m.,Sala disponible.
12,7/1/2021 8:03:58 a. m.,Sala no disponible.
12,7/1/2021 8:04:25 a. m.,Inicia limpieza.
12,7/1/2021 8:05:04 a. m.,Sala disponible.
13,7/1/2021 8:07:41 a. m.,Sala no disponible.
13,7/1/2021 8:08:08 a. m.,Inicia limpieza.
13,7/1/2021 8:08:43 a. m.,Sala disponible.
5,7/1/2021 8:20:23 a. m.,Sala no disponible.
2,7/1/2021 8:21:05 a. m.,Sala no disponible.
5,7/1/2021 8:21:31 a. m.,Inicia limpieza.
2,7/1/2021 8:21:38 a. m.,Inicia limpieza.
5,7/1/2021 8:22:40 a. m.,Sala disponible.
12,7/1/2021 8:22:51 a. m.,Sala no disponible.
12,7/1/2021 8:23:18 a. m.,Inicia limpieza.
2,7/1/2021 8:23:42 a. m.,Sala disponible.
1,7/1/2021 8:25:27 a. m.,Sala no disponible.
12,7/1/2021 8:25:49 a. m.,Sala disponible.
1,7/1/2021 8:26:06 a. m.,Inicia limpieza.
1,7/1/2021 8:28:28 a. m.,Sala disponible.
13,7/1/2021 8:29:44 a. m.,Sala no disponible.
13,7/1/2021 8:30:11 a. m.,Inicia limpieza.
13,7/1/2021 8:32:26 a. m.,Sala disponible.
12,7/1/2021 8:40:56 a. m.,Sala no disponible.
12,7/1/2021 8:41:22 a. m.,Inicia limpieza.
12,7/1/2021 8:42:18 a. m.,Sala disponible.
7,7/1/2021 8:48:34 a. m.,Sala no disponible.
12,7/1/2021 8:48:50 a. m.,Sala no disponible.
12,7/1/2021 8:49:16 a. m.,Inicia limpieza.
7,7/1/2021 8:49:36 a. m.,Inicia limpieza.
12,7/1/2021 8:49:47 a. m.,Sala disponible.
8,7/1/2021 8:54:36 a. m.,Sala no disponible.
8,7/1/2021 8:55:21 a. m.,Inicia limpieza.
7,7/1/2021 8:55:30 a. m.,Sala disponible.
12,7/1/2021 8:57:36 a. m.,Sala no disponible.
12,7/1/2021 8:58:02 a. m.,Inicia limpieza.
12,7/1/2021 8:58:46 a. m.,Sala disponible.
8,7/1/2021 9:00:59 a. m.,Sala disponible.
13,7/1/2021 9:01:30 a. m.,Sala no disponible.
13,7/1/2021 9:01:56 a. m.,Inicia limpieza.
13,7/1/2021 9:02:53 a. m.,Sala disponible.
6,7/1/2021 9:03:52 a. m.,Sala no disponible.
6,7/1/2021 9:04:30 a. m.,Inicia limpieza.
5,7/1/2021 9:06:23 a. m.,Sala no disponible.
5,7/1/2021 9:07:31 a. m.,Inicia limpieza.
5,7/1/2021 9:08:46 a. m.,Sala disponible.
6,7/1/2021 9:09:08 a. m.,Sala disponible.
1,7/1/2021 9:12:18 a. m.,Sala no disponible.
1,7/1/2021 9:12:58 a. m.,Inicia limpieza.
1,7/1/2021 9:15:52 a. m.,Sala disponible.
2,7/1/2021 9:18:34 a. m.,Sala no disponible.
2,7/1/2021 9:19:08 a. m.,Inicia limpieza.
2,7/1/2021 9:21:38 a. m.,Sala disponible.
3,7/1/2021 9:26:04 a. m.,Sala no disponible.
3,7/1/2021 9:26:24 a. m.,Inicia limpieza.
4,7/1/2021 9:28:25 a. m.,Sala no disponible.
3,7/1/2021 9:28:29 a. m.,Sala disponible.
7,7/1/2021 9:28:45 a. m.,Sala no disponible.
4,7/1/2021 9:28:59 a. m.,Inicia limpieza.
7,7/1/2021 9:29:47 a. m.,Inicia limpieza.
4,7/1/2021 9:30:26 a. m.,Sala disponible.
7,7/1/2021 9:34:37 a. m.,Sala disponible.
12,7/1/2021 9:43:30 a. m.,Sala no disponible.
12,7/1/2021 9:43:56 a. m.,Inicia limpieza.
12,7/1/2021 9:45:26 a. m.,Sala disponible.
13,7/1/2021 9:55:32 a. m.,Sala no disponible.
12,7/1/2021 9:55:34 a. m.,Sala no disponible.
13,7/1/2021 9:55:59 a. m.,Inicia limpieza.
12,7/1/2021 9:56:00 a. m.,Inicia limpieza.
1,7/1/2021 9:56:22 a. m.,Sala no disponible.
13,7/1/2021 9:56:27 a. m.,Sala disponible.
12,7/1/2021 9:56:55 a. m.,Sala disponible.
1,7/1/2021 9:57:02 a. m.,Inicia limpieza.
1,7/1/2021 10:00:19 a. m.,Sala disponible.
9,7/1/2021 10:02:45 a. m.,Sala no disponible.
9,7/1/2021 10:03:45 a. m.,Inicia limpieza.
2,7/1/2021 10:04:34 a. m.,Sala no disponible.
12,7/1/2021 10:04:47 a. m.,Sala no disponible.
2,7/1/2021 10:05:08 a. m.,Inicia limpieza.
9,7/1/2021 10:05:26 a. m.,Sala disponible.
12,7/1/2021 10:06:14 a. m.,Inicia limpieza.
2,7/1/2021 10:07:47 a. m.,Sala disponible.
12,7/1/2021 10:08:07 a. m.,Sala disponible.
12,7/1/2021 10:13:10 a. m.,Sala no disponible.
12,7/1/2021 10:13:36 a. m.,Inicia limpieza.
1,7/1/2021 10:14:26 a. m.,Sala no disponible.
12,7/1/2021 10:14:27 a. m.,Sala disponible.
1,7/1/2021 10:15:06 a. m.,Inicia limpieza.
3,7/1/2021 10:16:31 a. m.,Sala no disponible.
3,7/1/2021 10:16:51 a. m.,Inicia limpieza.
1,7/1/2021 10:17:29 a. m.,Sala disponible.
3,7/1/2021 10:19:37 a. m.,Sala disponible.
4,7/1/2021 10:19:38 a. m.,Sala no disponible.
4,7/1/2021 10:20:12 a. m.,Inicia limpieza.
4,7/1/2021 10:21:58 a. m.,Sala disponible.
5,7/1/2021 10:27:30 a. m.,Sala no disponible.
12,7/1/2021 10:28:37 a. m.,Sala no disponible.
5,7/1/2021 10:28:38 a. m.,Inicia limpieza.
12,7/1/2021 10:29:03 a. m.,Inicia limpieza.
5,7/1/2021 10:29:48 a. m.,Sala disponible.
12,7/1/2021 10:31:17 a. m.,Sala disponible.
6,7/1/2021 10:31:52 a. m.,Sala no disponible.
6,7/1/2021 10:32:28 a. m.,Inicia limpieza.
12,7/1/2021 10:37:12 a. m.,Sala no disponible.
12,7/1/2021 10:37:39 a. m.,Inicia limpieza.
6,7/1/2021 10:38:35 a. m.,Sala disponible.
12,7/1/2021 10:38:55 a. m.,Sala disponible.
12,7/1/2021 10:50:14 a. m.,Sala no disponible.
12,7/1/2021 10:50:40 a. m.,Inicia limpieza.
12,7/1/2021 10:51:31 a. m.,Sala disponible.
8,7/1/2021 10:54:43 a. m.,Sala no disponible.
13,7/1/2021 10:54:55 a. m.,Sala no disponible.
1,7/1/2021 10:55:19 a. m.,Sala no disponible.
13,7/1/2021 10:55:21 a. m.,Inicia limpieza.
8,7/1/2021 10:55:28 a. m.,Inicia limpieza.
13,7/1/2021 10:57:36 a. m.,Sala disponible.
1,7/1/2021 10:58:01 a. m.,Inicia limpieza.
8,7/1/2021 11:01:15 a. m.,Sala disponible.
1,7/1/2021 11:02:10 a. m.,Sala disponible.
7,7/1/2021 11:07:30 a. m.,Sala no disponible.
7,7/1/2021 11:08:32 a. m.,Inicia limpieza.
12,7/1/2021 11:11:44 a. m.,Sala no disponible.
12,7/1/2021 11:12:05 a. m.,Inicia limpieza.
12,7/1/2021 11:12:44 a. m.,Sala disponible.
7,7/1/2021 11:13:09 a. m.,Sala disponible.
2,7/1/2021 11:14:53 a. m.,Sala no disponible.
2,7/1/2021 11:15:27 a. m.,Inicia limpieza.
2,7/1/2021 11:18:25 a. m.,Sala disponible.
6,7/1/2021 11:18:54 a. m.,Sala no disponible.
6,7/1/2021 11:19:30 a. m.,Inicia limpieza.
5,7/1/2021 11:21:02 a. m.,Sala no disponible.
5,7/1/2021 11:22:10 a. m.,Inicia limpieza.
12,7/1/2021 11:22:31 a. m.,Sala no disponible.
12,7/1/2021 11:22:58 a. m.,Inicia limpieza.
5,7/1/2021 11:23:26 a. m.,Sala disponible.
12,7/1/2021 11:23:49 a. m.,Sala disponible.
6,7/1/2021 11:24:48 a. m.,Sala disponible.
1,7/1/2021 11:27:28 a. m.,Sala no disponible.
1,7/1/2021 11:28:08 a. m.,Inicia limpieza.
1,7/1/2021 11:29:38 a. m.,Sala disponible.
12,7/1/2021 11:30:33 a. m.,Sala no disponible.
12,7/1/2021 11:31:00 a. m.,Inicia limpieza.
12,7/1/2021 11:31:30 a. m.,Sala disponible.
5,7/1/2021 11:37:11 a. m.,Sala no disponible.
5,7/1/2021 11:38:19 a. m.,Inicia limpieza.
5,7/1/2021 11:39:59 a. m.,Sala disponible.
1,7/1/2021 11:45:52 a. m.,Sala no disponible.
1,7/1/2021 11:46:32 a. m.,Inicia limpieza.
2,7/1/2021 11:46:36 a. m.,Sala no disponible.
2,7/1/2021 11:47:10 a. m.,Inicia limpieza.
1,7/1/2021 11:48:32 a. m.,Sala disponible.
